gene_id	gene_name	HD1	HD2	HD3	HND1	HND2	HND3
ENSG00000091640	SPAG7	134.83	509	36.501	308.186	419	49.225
ENSG00000091651	ORC6	475.599	30	145.696	637.053	20	64.896
ENSG00000091656	ZFHX4	190.035	5405.999	75.726	370.187	6802.999	716.392
ENSG00000091664	SLC17A6	611.015	0	247.404	704.173	0	315.747
ENSG00000091704	CPA1	153.212	1	433.234	330.1	1	129.144
ENSG00000091732	ZC3HC1	297.697	242.001	48.044	169.722	171.001	196.364
ENSG00000091831	ESR1	496.833	118.999	44.662	176.527	135	392.755
ENSG00000091844	RGS17	105.25	0	190.187	794.194	0	344.096
ENSG00000091879	ANGPT2	374.926	2	493.406	96.644	21	94.546
ENSG00000091947	TMEM101	127.999	507	279.057	153.903	383.999	52.903
ENSG00000091972	CD200	88.581	10	288.141	209.325	39	62.57
ENSG00000091986	CCDC80	215.905	317.999	35.303	204.129	828	79.461
ENSG00000092009	CMA1	362.653	0	408.141	163.104	5	132.574
ENSG00000092010	PSME1	208.836	2907.999	151.758	473.248	2322.999	81.867
ENSG00000092020	PPP2R3C	66.089	240	125.427	141.799	217	116.303
ENSG00000092036	HAUS4	421.857	718	385.212	119.523	486	67.372
ENSG00000092051	JPH4	162.268	11	382.297	265.344	32	275.753
ENSG00000092054	MYH7	178.207	146.992	520.178	1150.415	84.717	131.179
ENSG00000092067	CEBPE	271.49	0	83.816	357.426	0	68.036
ENSG00000092068	SLC7A8	17.353	10739.999	432.718	80.473	8260	62.168
ENSG00000092094	OSGEP	18.959	206.001	204.307	94.955	249	205.131
ENSG00000092096	SLC22A17	145.331	2525	59.126	104.212	1823.001	195.805
ENSG00000092098	RNF31	322.576	1433.174	303.569	37.905	922.618	11.982
ENSG00000092108	SCFD1	402.918	987.001	80.309	147.056	986.003	282.139
ENSG00000092140	G2E3	116.001	425.999	277.83	670.34	370	165.283
ENSG00000092148	HECTD1	721.647	11756	187.487	365.546	7976	118.699
ENSG00000092199	HNRNPC	238.256	7481.854	227.743	210.432	8386.773	419.464
ENSG00000092200	RPGRIP1	144.627	0	172.362	364.893	1	309.491
ENSG00000092201	SUPT16H	142.082	3007.965	212.666	206.922	2303.982	9.17
ENSG00000092203	TOX4	264.385	2521	347.481	88.085	2470.001	17.226
ENSG00000092208	GEMIN2	309.1	83	118.558	13.776	83	257.401
ENSG00000092295	TGM1	459.043	899	332.765	69.736	1351	76.649
ENSG00000092330	TINF2	9.092	1240	20.13	677.545	1159.999	9.967
ENSG00000092345	DAZL	168.388	0	2.643	65.08	0	243.077
ENSG00000092377	TBL1Y	74.708	0	324.344	226.078	1	122.803
ENSG00000092421	SEMA6A	301.606	127.001	62.645	204.746	556.999	186.305
ENSG00000092439	TRPM7	125.286	2784.159	293.203	150.8	2026.341	321.85
ENSG00000092445	TYRO3	648.315	136	516.702	291.388	212.001	91.551
ENSG00000092470	WDR76	195.089	171	392.247	55.565	125	61.123
ENSG00000092529	CAPN3	225.943	106.554	59.592	185.702	226.188	651.123
ENSG00000092531	SNAP23	418.66	903	28.588	131.532	655	224.259
ENSG00000092607	TBX15	147.614	6	258.849	624.265	6	98.883
ENSG00000092621	PHGDH	291.747	1488.999	46.32	159.105	1471	990.006
ENSG00000092758	COL9A3	56.554	35	185.417	99.385	30.001	132.872
ENSG00000092820	EZR	215.44	19105	75.338	65.836	21593.999	142.284
ENSG00000092841	MYL6	115.374	7123	335.707	224.85	6373.001	26.343
ENSG00000092847	AGO1	512.487	3032.001	597.536	181.33	1700	248.822
ENSG00000092850	TEKT2	217.215	3	309.818	140.778	5	331.911
ENSG00000092853	CLSPN	413.694	49	58.759	6.691	49	385.214
ENSG00000092871	RFFL	45.296	1457	211.926	265.347	922.999	95.437
ENSG00000092929	UNC13D	35.758	33	147.093	349.186	68	95.878
ENSG00000092931	MFSD11	278.245	969	402.543	249.423	859.999	75.709
ENSG00000092964	DPYSL2	501.011	5213	659.856	189.905	4592	86.417
ENSG00000092969	TGFB2	221.381	1800.999	224.921	135.899	1358	77.085
ENSG00000092978	GPATCH2	224.318	488	82.903	120.885	487	71.077
ENSG00000093000	NUP50	203.638	1615.536	58.412	334.071	1177.662	220.108
ENSG00000093009	CDC45	116.389	18	680.06	571.263	24	257.651
ENSG00000093010	COMT	280.936	4586.001	275.256	666.912	3933.999	48.557
ENSG00000093072	ADA2	229.177	152	162.679	157.435	314	138.815
ENSG00000093100	ENSG00000093100	326.834	37.124	79.295	97.085	16.221	201.854
ENSG00000093134	VNN3P	957.435	0	192.82	297.282	9.385	29.4
ENSG00000093144	ECHDC1	32.359	450	387.09	518.805	378	173.309
ENSG00000093167	LRRFIP2	463.623	1156	373.683	394.987	1126	87.255
ENSG00000093183	SEC22C	1085.931	821.999	280.254	225.196	642.999	378.877
ENSG00000093217	XYLB	284.269	154	208.08	255.084	153.001	26.642
ENSG00000094631	HDAC6	25.179	2005	272.788	74.029	1601	287.209
ENSG00000094661	OR1I1	371.124	0	136.326	112.068	0	591.808
ENSG00000094755	GABRP	348.791	133	391.229	238.633	24	412.071
ENSG00000094796	KRT31	542.924	13	243.224	110.709	58	405.324
ENSG00000094804	CDC6	256.528	39	1012.121	576.951	33	271.222
ENSG00000094841	UPRT	149.348	357	94.032	22.967	371.999	250.56
ENSG00000094880	CDC23	173.16	1014	36.182	215.76	796.001	255.731
ENSG00000094914	AAAS	94.908	574	205.08	216.423	529	409.45
ENSG00000094916	CBX5	156.007	6044	235.464	286.962	4442	257.551
ENSG00000094963	FMO2	196.386	119	1009.63	113.67	532.001	114.113
ENSG00000094975	SUCO	250.119	22169.998	452.523	212.37	20007.999	333.879
ENSG00000095002	MSH2	350.491	958	182.688	734.707	723.001	66.229
ENSG00000095015	MAP3K1	474.859	4022	205.897	51.319	3210	174.494
ENSG00000095059	DHPS	132.834	839.341	69.375	324.609	789.528	115.781
ENSG00000095066	HOOK2	484.574	730.998	382.169	412.929	1279.999	102.19
ENSG00000095110	NXPE1	344.489	0	22.393	330.784	0	69.94
ENSG00000095139	ARCN1	605.207	3849	69.186	247.952	3719.001	635.387
ENSG00000095203	EPB41L4B	160.949	3106	422.556	456.589	3080	287.355
ENSG00000095209	TMEM38B	46.066	58	167.36	489.404	105	421.424
ENSG00000095261	PSMD5	179.843	811.001	371.225	661.764	938	261.601
ENSG00000095303	PTGS1	571.351	140.999	250.956	453.352	169.001	405.858
ENSG00000095319	NUP188	423.171	1363.555	133.203	535.776	1178.999	28.296
ENSG00000095321	CRAT	118.05	804.999	196.664	349.658	716.999	73.7
ENSG00000095370	SH2D3C	42.956	120	118.437	66.355	89.001	76.491
ENSG00000095380	NANS	229.058	464	468.998	194.816	404	97.075
ENSG00000095383	TBC1D2	57.057	4397	252.659	53.821	4238.999	36.516
ENSG00000095397	WHRN	355.726	105.001	210.544	345.733	112.999	47.275
ENSG00000095464	PDE6C	402.363	0	75.327	48.311	0	513.181
ENSG00000095485	CWF19L1	888.974	511.001	395.559	316.328	437	283.871
ENSG00000095539	SEMA4G	19.206	51	204.272	146.162	39	240.357
ENSG00000095564	BTAF1	77.74	2315.001	552.325	319.478	2311.001	28.716
ENSG00000095574	IKZF5	23.82	795	839.749	9.864	725	132.006
ENSG00000095585	BLNK	140.262	904.989	55.013	476.251	1244.017	595.203
ENSG00000095587	TLL2	159.68	13	361.123	395.66	11	48.278
ENSG00000095596	CYP26A1	76.337	1213	100.281	194.286	2292	140.287
ENSG00000095627	TDRD1	452.918	124	499.262	194.98	70	359.218
ENSG00000095637	SORBS1	9.077	1944.001	251.753	71.34	1424	20.775
ENSG00000095713	CRTAC1	140.967	74680	258.752	430.508	71599.999	30.835
ENSG00000095739	BAMBI	11.135	453	264.565	23.065	629	89.102
ENSG00000095752	IL11	3.843	1	139.32	145.035	13	389.09
ENSG00000095777	MYO3A	282.607	0	198.512	594.869	2	33.223
ENSG00000095787	WAC	941.763	3939.999	245.297	272.372	3689	79.051
ENSG00000095794	CREM	382.448	217	102.58	375.564	249	139.18
ENSG00000095906	NUBP2	165.86	828	449.51	223.878	533.999	240.099
ENSG00000095917	TPSD1	246.298	0	211.104	37.337	3	46.534
ENSG00000095932	SMIM24	534.914	1	316.667	377.208	1	29.426
ENSG00000095951	HIVEP1	488.333	1876	52.775	107.009	2507	68.473
ENSG00000095970	TREM2	265.169	9	105.355	57.899	30	50.715
ENSG00000095981	KCNK16	48.714	0	68.358	84.099	0	371.059
ENSG00000096006	CRISP3	150.182	0	258.352	102.742	1	245.596
ENSG00000096060	FKBP5	215.259	2365	104.394	1107.714	4015.999	193.931
ENSG00000096063	SRPK1	85.027	948	182.408	241.73	831.999	108.584
ENSG00000096070	BRPF3	228.897	1775	22.744	361.391	1249.999	356.467
ENSG00000096080	MRPS18A	566.752	410.001	542.511	445.532	468	8.541
ENSG00000096088	PGC	385.731	0	191.637	60.623	0	238.077
ENSG00000096092	TMEM14A	242.259	307	361.704	94.591	215	89.478
ENSG00000096093	EFHC1	11.301	350.001	88.279	227.231	315.999	165.403
ENSG00000096264	NCR2	54.061	0	156.102	664.813	0	103.227
ENSG00000096384	HSP90AB1	263.995	13778.952	151.041	212.572	13177.897	31.809
ENSG00000096395	MLN	62.288	0	438.033	440.809	0	534.228
ENSG00000096401	CDC5L	376.646	1595	87.874	272.19	1517	79.215
ENSG00000096433	ITPR3	402.021	9709	253.712	450.792	8453	0.34
ENSG00000096654	ZNF184	192.806	373	183.475	56.12	205	65.413
ENSG00000096696	DSP	279.265	137493	133.739	279.815	151994	124
ENSG00000096717	SIRT1	195.489	696	66.607	372.762	568	104.37
ENSG00000096746	HNRNPH3	255.262	957	112.011	261.106	1194	83.187
ENSG00000096872	IFT74	349.836	405	244.062	97.87	315	162.335
ENSG00000096968	JAK2	214.15	631	18.716	166.257	562	44.428
ENSG00000096996	IL12RB1	291.315	4	323.509	76.391	7	859.322
ENSG00000097007	ABL1	30.048	2974	245.991	308.764	2635	233.688
ENSG00000097021	ACOT7	116.665	420	480.254	369.825	491	124.686
ENSG00000097033	SH3GLB1	204.756	4086	326.349	124.078	3603	7.347
ENSG00000097046	CDC7	61.249	88.999	134.888	166.288	68	142.92
ENSG00000097096	SYDE2	417.309	331	655.484	94.518	196.999	294.708
ENSG00000099139	PCSK5	0.774	8112.001	334.353	109.89	9117.001	227.478
ENSG00000099194	SCD	192.039	9504	161.285	67.494	3891	265.654
ENSG00000099203	TMED1	528.442	317	309.425	65.823	271	174.427
ENSG00000099204	ABLIM1	68.609	4519.998	180.282	542.022	4904.001	198.242
ENSG00000099219	ERMP1	214.723	1561	452.218	96.798	2253.002	683.161
ENSG00000099246	RAB18	491.342	2851.998	166.934	131.06	2779.999	137.068
ENSG00000099250	NRP1	417.489	1409.998	163.751	101.902	1172	129.826
ENSG00000099251	HSD17B7P2	178.707	0	119.321	82.947	0	145.623
ENSG00000099256	PRTFDC1	153.502	52	76.064	284.35	49.999	29.965
ENSG00000099260	PALMD	240.275	82	427.041	107.343	252	15.963
ENSG00000099282	TSPAN15	388.1	1001	178.763	41.845	1311	206.912
ENSG00000099284	MACROH2A2	71.21	445.001	723.222	31.91	417	143.244
ENSG00000099290	WASHC2A	177.428	1231.064	275.776	134.344	1211.165	332.381
ENSG00000099308	MAST3	93.657	442.999	199.997	145.716	296.999	29.596
ENSG00000099326	MZF1	124.738	322.001	476.896	318.297	371.999	113.08
ENSG00000099330	OCEL1	434.274	336	145.995	495.908	255	57.297
ENSG00000099331	MYO9B	102.082	2968.999	281.601	797.961	2820	216.38
ENSG00000099337	KCNK6	277.782	588	300.443	220.294	484	320.685
ENSG00000099338	CATSPERG	131.899	43	141.792	59.121	48	57.504
ENSG00000099341	PSMD8	59.932	2417	31.796	439.23	2014	316.046
ENSG00000099364	FBXL19	160.641	871	296.06	242.996	701	204.398
ENSG00000099365	STX1B	185.744	28	31.719	8.768	42	154.178
ENSG00000099377	HSD3B7	190.353	326.001	237.127	31.062	410.001	137.441
ENSG00000099381	SETD1A	10.42	1735	332.678	157.472	1683	298.188
ENSG00000099385	BCL7C	382.17	534	10.495	582.092	437	59.317
ENSG00000099399	MAGEB2	189.612	0	335.405	237.346	0	175.008
ENSG00000099617	EFNA2	347.219	0	143.492	184.31	0	138.661
ENSG00000099622	CIRBP	145.794	6253.001	291.154	46.765	5126.003	304.096
ENSG00000099624	ATP5F1D	651.767	1154	95.854	288.743	827.001	73.95
ENSG00000099625	CBARP	56.249	41	83.619	20.972	33	105.221
ENSG00000099715	PCDH11Y	170.283	7	68.187	547.016	4.367	84.528
ENSG00000099721	AMELY	108.325	0	139.131	246.672	0	805.982
ENSG00000099725	PRKY	307.572	14.014	191.428	266.079	31.655	215.257
ENSG00000099769	IGFALS	63.704	31	71.218	934.619	14	217.861
ENSG00000099783	HNRNPM	323.963	3916	60.57	124.086	3444	138.281
ENSG00000099785	MARCHF2	78.44	607.001	197.831	73.069	455.999	58.907
ENSG00000099795	NDUFB7	54.475	1181	93.445	45.808	901	129.267
ENSG00000099797	TECR	243.753	3798.489	192.252	194.019	3372.594	146.036
ENSG00000099800	TIMM13	769.432	896	578.994	133.442	546	45.812
ENSG00000099804	CDC34	100.594	694	345.134	151.245	626	83.624
ENSG00000099810	MTAP	232.475	1491.59	138.306	275.365	1371.712	388.526
ENSG00000099812	MISP	131.347	295	14.008	176.907	569	195.491
ENSG00000099814	CEP170B	31.453	2960	65.047	113.109	2048	410.735
ENSG00000099817	POLR2E	69.297	2177	292.578	128.293	1562.999	457.916
ENSG00000099821	POLRMT	146.51	1144.789	42.704	198.301	967.259	624.741
ENSG00000099822	HCN2	56.833	5	236.725	149.588	5	85.208
ENSG00000099834	CDHR5	74.911	0	190.73	435.906	0	82.041
ENSG00000099840	IZUMO4	21.296	64.999	63.333	101.84	32	486.204
ENSG00000099849	RASSF7	265.692	936	261.71	300.768	607	107.845
ENSG00000099860	GADD45B	221.656	944	42.517	78.732	598.999	216.532
ENSG00000099864	PALM	69.232	651	410.323	232.739	712	176.243
ENSG00000099866	MADCAM1	57.272	4	141.31	32.579	4	257.9
ENSG00000099869	IGF2-AS	134.619	1	169.671	464.919	2	274.963
ENSG00000099875	MKNK2	205.532	5126.001	362.935	37.095	6974.001	165.446
ENSG00000099889	ARVCF	370.197	522.999	161.243	182.763	296	290.761
ENSG00000099899	TRMT2A	60.52	507.001	233.394	213.648	488	551.878
ENSG00000099901	RANBP1	206.76	646.928	271.262	147.142	492.988	407.982
ENSG00000099904	ZDHHC8	153.161	584	171.439	51.969	565.998	156.317
ENSG00000099910	KLHL22	326.776	617.017	312.043	264.552	679.867	68.976
ENSG00000099917	MED15	114.538	2562	223.319	172.051	2501.002	480.019
ENSG00000099937	SERPIND1	323.285	0	121.231	39.78	0	43.812
ENSG00000099940	SNAP29	217.613	1572	1219.746	13.096	1021.001	348.992
ENSG00000099942	CRKL	193.001	3352	677.685	370.01	2265	416.009
ENSG00000099949	LZTR1	73.773	569	302.9	180.255	620.999	8.084
ENSG00000099953	MMP11	64.917	15	279.057	144.234	17	269.669
ENSG00000099954	CECR2	221.004	21	419.214	102.442	59	344.017
ENSG00000099956	SMARCB1	79.786	1426	164.078	488.009	1413	88.692
ENSG00000099957	P2RX6	433.992	38	375.048	511.438	54	49.908
ENSG00000099958	DERL3	144.675	1	238.459	27.312	10	612.555
ENSG00000099960	SLC7A4	395.087	18.358	686.41	272.389	25.274	173.821
ENSG00000099968	BCL2L13	10.844	30407.998	109.903	256.509	23975.001	71.299
ENSG00000099974	DDTL	270.113	21.495	111.448	123.46	22.355	171.159
ENSG00000099977	DDT	363.997	582.896	518.204	130.414	509.37	111.551
ENSG00000099984	GSTT2	619.351	19.804	221.439	474.699	8.168	269.652
ENSG00000099985	OSM	536.695	1	200.82	7.932	7	46.586
ENSG00000099991	CABIN1	104.525	1277.001	28.44	217.306	1094.001	96.762
ENSG00000099992	TBC1D10A	730.473	1469.968	37.183	116.605	1343.458	52.139
ENSG00000099994	SUSD2	34.091	704	621.297	4.282	623	228.141
ENSG00000099995	SF3A1	67.187	5016	205.903	235.663	4482	257.195
ENSG00000099998	GGT5	214.186	674.999	375.112	653.265	436	146.347
ENSG00000099999	RNF215	202.686	176.999	121.319	154.308	170.999	413.077
ENSG00000100003	SEC14L2	179.647	95.999	674.777	77.717	98.9	153.739
ENSG00000100012	SEC14L3	298.954	0	162.127	38.678	1	485.202
ENSG00000100014	SPECC1L	527.462	7693.337	128.317	574.61	5907.082	696.442
ENSG00000100023	PPIL2	264	859.999	127.578	149.825	798.943	39.217
ENSG00000100024	UPB1	136.259	0	271.452	215.492	4	114.878
ENSG00000100027	YPEL1	95.395	47	219.404	136.512	46	319.226
ENSG00000100028	SNRPD3	313.599	2695.228	313.179	528.037	1987.846	385.758
ENSG00000100029	PES1	372.856	1326.001	391.149	32.585	1220.997	76.313
ENSG00000100030	MAPK1	246.236	3288	155.273	60.134	2644	65.336
ENSG00000100031	GGT1	472.808	3.456	534.769	60.664	71.319	660.001
ENSG00000100033	PRODH	491.239	396.474	20.464	139.506	500.712	13.759
ENSG00000100034	PPM1F	20.623	502.999	250.415	229.079	477.001	163.814
ENSG00000100036	SLC35E4	361.608	95	98.211	98.749	108	192.113
ENSG00000100038	TOP3B	82.322	228	147.442	67.241	228.999	170.866
ENSG00000100053	CRYBB3	134.639	0	159.558	729.985	0	314.415
ENSG00000100055	CYTH4	57.701	22	51.323	294.484	34.001	164.66
ENSG00000100056	ESS2	64.305	502.001	1226.297	19.538	366	224.744
ENSG00000100058	CRYBB2P1	269.601	36.22	197.66	576.56	12.611	72.62
ENSG00000100060	MFNG	186.171	18	1.912	639.686	36	95.081
ENSG00000100065	CARD10	223.032	1076	60.451	234.97	1302.001	89.355
ENSG00000100068	LRP5L	246.68	0	190.488	156.522	0	121.071
ENSG00000100075	SLC25A1	340.003	1721.001	101.043	34.409	1379	204.296
ENSG00000100077	GRK3	94.215	90	151.858	468.726	133	155.525
ENSG00000100078	PLA2G3	156.63	6	310.092	100.986	2	28.851
ENSG00000100079	LGALS2	73.76	0	171.136	498.813	1	62.868
ENSG00000100083	GGA1	59.327	899.999	227.49	138.137	844	423.671
ENSG00000100084	HIRA	387.023	560.368	41.698	52.536	377	164.139
ENSG00000100092	SH3BP1	1552.342	1090.585	277.719	144.206	1112.703	483.029
ENSG00000100095	SEZ6L	423.004	2	107.436	169.539	13	245.604
ENSG00000100097	LGALS1	462.57	1500	660.141	119.619	1968	77.168
ENSG00000100099	HPS4	112.009	1238.001	259.048	89.732	1015.001	145.072
ENSG00000100100	PIK3IP1	533.008	3330	43.827	165.021	2159	93.042
ENSG00000100101	ENSG00000100101	59.891	0	388.533	64.231	2.42	456.363
ENSG00000100104	SRRD	232.809	607.001	226.16	283.77	491.999	139.045
ENSG00000100105	PATZ1	25.139	1172	108.341	78.315	909.999	309.757
ENSG00000100106	TRIOBP	42.491	3331	151.102	359.049	2595.848	281.251
ENSG00000100109	TFIP11	320.166	1283.001	93.699	264.314	873	312.867
ENSG00000100116	GCAT	153.191	443.001	53.353	248.111	237	116.344
ENSG00000100121	GGTLC2	292.588	0	251.689	152.519	0	93.129
ENSG00000100122	CRYBB1	36.05	0	114.798	4.851	1	338.835
ENSG00000100124	ANKRD54	555.766	295	307.118	80.291	255	843.375
ENSG00000100129	EIF3L	516.168	5256.497	319.579	164.063	4977.894	40.86
ENSG00000100138	SNU13	245.659	1650	243.492	61.133	1510.001	100.465
ENSG00000100139	MICALL1	142.659	2652.001	81.126	120.949	1762	19.421
ENSG00000100142	POLR2F	326.64	304.002	353.833	82.093	286.001	178.26
ENSG00000100146	SOX10	365.427	25	149.644	237.153	189	151.749
ENSG00000100147	CCDC134	192.458	584	140.43	25.904	273	334.947
ENSG00000100150	DEPDC5	297.759	725	56.177	209.666	576	71.533
ENSG00000100151	PICK1	544.171	355.999	25.952	205.031	298.001	186.909
ENSG00000100154	TTC28	80.322	1347	87.439	419.701	1604.999	55.41
ENSG00000100156	SLC16A8	381.618	6	273.766	94.702	3	110.828
ENSG00000100162	CENPM	985.151	26	443.185	432.222	18	287.556
ENSG00000100167	SEPTIN3	395.348	38	174.136	435.385	80	414.897
ENSG00000100170	SLC5A1	258.102	6	616.135	60.342	16	302.872
ENSG00000100181	TPTEP1	226.002	0	458.268	281.485	0	328.887
ENSG00000100191	SLC5A4	491.745	0	151.357	71.215	0	244.066
ENSG00000100196	KDELR3	31.977	165	363.739	290.747	137	249.457
ENSG00000100197	CYP2D6	40.186	1.655	66.411	138.615	6.95	116.858
ENSG00000100201	DDX17	93.382	8873.001	169.241	168.117	15436.999	30.718
ENSG00000100206	DMC1	13.774	32	24.228	52.299	28	335.36
ENSG00000100207	TCF20	181.59	4514	134.604	87.156	4365.999	30.721
ENSG00000100209	HSCB	326.697	120.999	405.929	62.51	125.001	566.477
ENSG00000100211	CBY1	41.608	246.001	200.325	256.188	242	161.744
ENSG00000100216	TOMM22	771.454	944	272.466	88.567	851	502.447
ENSG00000100218	RSPH14	428.864	7	262.015	80.014	15	492.9
ENSG00000100219	XBP1	123.768	1107	75.616	160.276	1299.001	303.875
ENSG00000100220	RTCB	256.667	2222	47.443	134.555	1862.001	404.406
ENSG00000100221	JOSD1	344.648	1485.999	359.65	357.737	1329	302.044
ENSG00000100225	FBXO7	345.83	2471	16.762	68.018	2047.999	192.829
ENSG00000100226	GTPBP1	222.04	2348.999	388.991	473.231	1863.001	172.888
ENSG00000100227	POLDIP3	224.621	2015.852	386.773	216.297	1228.397	726.984
ENSG00000100228	RAB36	183.009	232	157.296	224.101	151	151.814
ENSG00000100234	TIMP3	86.59	11998	150.578	106.908	15893	16.912
ENSG00000100239	PPP6R2	170.841	1970.998	119.411	13.69	1434	217.118
ENSG00000100241	SBF1	242.014	2336.998	79.331	89.376	1539.997	186.472
ENSG00000100242	SUN2	247.419	14041.999	719.968	11.422	10801	328.22
ENSG00000100243	CYB5R3	84.273	2058.536	53.48	22.439	2477.571	32.245
ENSG00000100246	DNAL4	305.494	240	209.104	37.508	209	105.646
ENSG00000100249	C22orf31	333.039	1	560.018	40.759	4	265.508
ENSG00000100253	MIOX	381.028	0	500.496	240.145	0	191.099
ENSG00000100258	LMF2	80.31	1786	54.726	69.027	1306	62.86
ENSG00000100263	RHBDD3	112.069	239.999	47.6	406.643	230	1498.849
ENSG00000100266	PACSIN2	827.058	1787	98.725	268.87	1756.055	234.957
ENSG00000100271	TTLL1	199.36	157.001	699.867	185.556	110	193.389
ENSG00000100276	RASL10A	492.747	3	261.917	524.522	2	87.502
ENSG00000100280	AP1B1	58.702	4468.72	184.473	220.579	3502.001	111.705
ENSG00000100281	HMGXB4	341.748	553.999	241.3	326.89	599	156.49
ENSG00000100284	TOM1	178.976	1446.001	63.862	183.108	1480	221.245
ENSG00000100285	NEFH	527.46	20	42.237	337.575	19	328.482
ENSG00000100288	CHKB	436.337	312.994	189.267	438.066	382.078	132.509
ENSG00000100290	BIK	733.157	179	226.114	67.815	226	181.588
ENSG00000100292	HMOX1	63.183	146	89.262	78.488	105	109.984
ENSG00000100294	MCAT	89.422	230	462.041	64.864	196	325.883
ENSG00000100296	THOC5	115.482	1142.999	377.291	203.029	821.999	250.266
ENSG00000100297	MCM5	54.971	642	268.925	33.047	469	454.196
ENSG00000100298	APOBEC3H	436.765	3	36.434	293.337	3	27.436
ENSG00000100299	ARSA	151.035	710	121.64	282.285	688.001	133.404
ENSG00000100300	TSPO	270.66	2799	204.653	93.416	3103	24.611
ENSG00000100302	RASD2	437.585	0	55.83	392.38	40	39.014
ENSG00000100304	TTLL12	435.324	3714	69.931	293.526	3665.999	185.295
ENSG00000100307	CBX7	18.209	1925.239	326.832	339.324	1339.001	36.772
ENSG00000100311	PDGFB	65.774	187	44.493	127.622	85	210.401
ENSG00000100312	ACR	116.756	2	602.173	100.3	4	206.652
ENSG00000100314	CABP7	163.818	27	675.669	45.27	2	214.266
ENSG00000100316	RPL3	103.751	30707.431	46.042	83.048	25214.956	272.036
ENSG00000100319	ZMAT5	114.224	271	474.689	31.856	200	144.718
ENSG00000100320	RBFOX2	97.188	3855.999	358.305	382.552	2823.001	264.943
ENSG00000100321	SYNGR1	195.01	1063	36.337	596.233	809	152.618
ENSG00000100324	TAB1	149.174	1141.999	289.972	160.768	865	174.604
ENSG00000100325	ASCC2	222.808	1291	874.288	64.464	1305.999	446.795
ENSG00000100330	MTMR3	149.361	3173	252.318	270.359	2533.999	224.751
ENSG00000100335	MIEF1	130.446	1479	605.907	293.305	813	224.621
ENSG00000100336	APOL4	83.334	58	300.929	269.197	234	517.716
